RetId,RetName,Score,MultipleScoreMethod,No_Premises,Prem*Score,Scraped?
12840751,UCKG HelpCentre,1,Footfall,0,0,
12841231,Le Labo,4.595365072,Retailer,0,0,
12841299,DF Tacos,2.5,Catering,0,0,
12841443,Dsquared2,7.04679296,Retailer,0,0,
12841746,Corbin & King Restaurants,3,Catering,0,0,
12841748,Today's Food Stores,1,Footfall,0,0,
12841913,ETM Group,2.5,Catering,0,0,
12841982,A. McLean Bookmakers,1,Footfall,0,0,
12842164,Mary's Living & Giving Shop for Save The Children,1,Footfall,0,0,
12842340,Indespension,1,Retailer,0,0,
12842762,Georg Jensen,5.589638919,Retailer,0,0,
12843598,Coco Blush Boutique,3.79044859,Retailer,0,0,
12843633,Liu Jo,3.79044859,Retailer,0,0,
12843692,Cambridge Weight Plan,3.49306689,Retailer,0,0,
12843735,Cycle Republic,9.531795916,Retailer,0,0,
12843799,Harrisons Jewellers,5.589638919,Retailer,0,0,
12843802,Wickes Kitchens & Bathrooms,3.727742274,Retailer,0,0,
12843921,Phone Clinic,3.527611212,Retailer,0,0,
12844071,Coccinelle,4.234166469,Retailer,0,0,
12844184,Chicken World,1,Catering,0,0,
12844187,Hursts,1,Footfall,0,0,
12844196,Natural Kitchen,3,Catering,0,0,
12844287,Chicago Rib Shack,3,Catering,0,0,
12844327,Kokoro,2,Catering,0,0,
12844336,Noble Inns,1,Catering,0,0,
12844358,Julian Charles,1,Retailer,0,0,
12844408,Vinoteca,3,Catering,0,0,
12844478,Toytown,2.759200269,Retailer,0,0,
12844536,The Groom Room,3,Retailer,0,0,
12844797,Claudie Pierlot,3.79044859,Retailer,0,0,
12845225,Revere Pub Company,1,Catering,0,0,
12845439,Red Mist Leisure,1,Catering,0,0,
12845791,Cordant People,1,Footfall,0,0,
12846103,New Balance,3.43358118,Retailer,0,0,
12846274,Havens Hospices Charity Shop,1,Footfall,0,0,
12846474,PhysioDirect,3.49306689,Retailer,0,0,
12846526,Bath House,4.595365072,Retailer,0,0,
12846785,Polpo,3,Catering,0,0,
12847155,Brakspear,1,Catering,0,0,
12847287,Enjoy Pubs,1,Catering,0,0,
12847293,Stefanel,3.79044859,Retailer,0,0,
12847594,Sake No Hana,3,Catering,0,0,
12848097,Fone World,3.527611212,Retailer,0,0,
12848125,BBQ Express,1,Catering,0,0,
12848603,Notes,2,Catering,0,0,
12848808,Toals Bookmakers,1,Footfall,0,0,
12848965,Chesters,1,Catering,0,0,
12849232,Sprinkles Gelato,1,Catering,0,0,
12850391,Caramel Baby & Child,5.64869968,Retailer,0,0,
12851089,Well Pharmacy,5.008822209,Retailer,0,0,
12851790,Pep&Co,8.31,Retailer,0,0,
12852030,Neptune,5.509150418,Retailer,0,0,
12852044,Pierre Marcolini,2.273805912,Retailer,0,0,
12852162,Harvey & Son (Lewes) Brewery,0,Catering,0,0,
12852595,G1 Group Restaurants,2.5,Catering,0,0,
12852658,Stonegate Bars & Venues,0.5,Catering,0,0,
12852714,Samaritans Support Centres,1,Footfall,0,0,
12852762,Ei Group,1,Catering,0,0,
12853860,Champs Sports Bar & Grill,1,Catering,0,0,
12853905,Go Local,1,Footfall,0,0,
12853944,The Cartridge Warehouse,1,Retailer,0,0,
12854629,Rolex,4.234166469,Retailer,0,0,
12857042,Warhammer,1.713228916,Retailer,0,0,
12857475,Lakes & Dales Co-operative Supermarket,1,Footfall,0,0,
12857702,Pizza 2 Night,0.5,Catering,0,0,
12858517,Shinola,4.234166469,Retailer,0,0,
12858806,Folk,1,Retailer,0,0,
12859139,Department Of Coffee And Social Affairs,1.5,Catering,0,0,
12859475,Brindisa Tapas Kitchens,2.5,Catering,0,0,
12859481,The Salvation Army Charity Shop,1,Footfall,0,0,
12859626,Alberta Ferretti,3.79044859,Retailer,0,0,
12859643,Seafood Pub Company,1,Catering,0,0,
12859648,Bjorn Borg,4.386249515,Retailer,0,0,
12859657,Victoria's Secret Pink,5.619195165,Retailer,0,0,
12859695,Trollbeads,5.589638919,Retailer,0,0,
12860130,Boucheron,5.589638919,Retailer,0,0,
12860140,Zilli,2.15294828,Retailer,0,0,
12860157,Balenciaga,7.04679296,Retailer,0,0,
12860160,Bamford,7.04679296,Retailer,0,0,
12860164,Brunello Cucinelli,7.04679296,Retailer,0,0,
12860170,Chopard,5.589638919,Retailer,0,0,
12860172,Liaigre,1,Retailer,0,0,
12860181,Corneliani,3.08,Retailer,0,0,
12860184,Damiani,5.589638919,Retailer,0,0,
12860197,Giuseppe Zanotti Design,5.135411998,Retailer,0,0,
12860201,Hogan,7.04679296,Retailer,0,0,
12860215,Jean Claude Jitrois,7.04679296,Retailer,0,0,
12860505,Kiton,7.04679296,Retailer,0,0,
12860519,Lanvin,7.04679296,Retailer,0,0,
12860542,Lucky Voice,1,Catering,0,0,
12860546,Monki,8.342577869,Retailer,0,0,
12860550,New Era,1.988176822,Retailer,0,0,
12860552,Long John's Fish & Chips,0.5,Catering,0,0,
12860556,B&B Italia,1,Retailer,0,0,
12860811,Paule Ka,3.79044859,Retailer,0,0,
12860832,Family Shopper,1,Footfall,0,0,
12860850,Kens Fried Chicken,1,Catering,0,0,
12861048,Tennessee Express,1,Catering,0,0,
12861059,Kirkwood,3.230204605,Retailer,0,0,
12861066,Max Mara,5.445329093,Retailer,0,0,
12862877,STK,3,Catering,0,0,
12862878,Heliot Steak House,3,Catering,0,0,
12862879,Radio,1,Catering,0,0,
12863319,Uno de 50,5.585412349,Retailer,0,0,
12863386,Burger Shack,3,Catering,0,0,
12865663,Le Restaurant de Paul,3,Catering,0,0,
12866220,Willy's Wine Bar,1,Catering,0,0,
12866221,The Saint,3,Catering,0,0,
12866222,Number 25,1,Catering,0,0,
12866549,T2,3.308530857,Retailer,0,0,
12867066,Tony Macaroni,3,Catering,0,0,
12867126,Blue Lagoon,0.5,Catering,0,0,
12867853,Insomnia Coffee,1,Catering,0,0,
12867944,Wynnstay Store,3.468322534,Retailer,0,0,
12867947,Kuda,0.5,Catering,0,0,
12868294,El Taco Loco,1,Catering,0,0,
12868296,New Look Men,8.65497008,Retailer,0,0,
12870447,Golf Nation,3.43,Retailer,0,0,
12870547,Social Bite,1,Catering,0,0,
12870702,Rosemount Taverns,0.5,Catering,0,0,
12870818,Breitling,5.585412349,Retailer,0,0,
12870859,JKS Restaurants,3,Catering,0,0,
12871067,Wonderbra,5.619195165,Retailer,0,0,
12871356,Indi-Go,3,Catering,0,0,
12871372,Poshak Mahal,7.04679296,Retailer,0,0,
12871417,The Wetherby Whaler,3,Catering,0,0,
12871994,Tapi Carpets,4.563750669,Retailer,0,0,
12872386,Bitters n' Twisted,1,Catering,0,0,
12872402,The Rug Company,1,Retailer,0,0,
12872554,Premium Bar & Kitchen,1,Catering,0,0,
12872746,Home & Fragrance,2.735102331,Retailer,0,0,
12872803,Landmark,1,Catering,0,0,
12873687,Pyramid Pharmacy,5.008822209,Retailer,0,0,
12873700,Spurs Shop,3.43358118,Retailer,0,0,
12873746,The Real Eating Company,1.5,Catering,0,0,
12874370,Sushimania,3,Catering,0,0,
12874724,Veeno,1,Catering,0,0,
12874812,True North Brew Co.,1,Catering,0,0,
12874857,National Lighting,2.245228249,Retailer,0,0,
12874861,Steak & Lobster,3,Catering,0,0,
12875158,Hasty Tasty Pizza,1,Catering,0,0,
12875291,Tokyo Industries,1,Catering,0,0,
12875510,Biggie Best,3.192077254,Retailer,0,0,
12875627,Wright Brothers,3,Catering,0,0,
12875639,The Social Company,2.5,Catering,0,0,
12877135,Rutland Cycling,3.43,Retailer,0,0,
12877233,Baytree Interiors,3.192077254,Retailer,0,0,
12877253,Apple Blinds,3.063351303,Retailer,0,0,
12877477,Upham Group,1,Catering,0,0,
12877983,Gail's Kitchen,3,Catering,0,0,
12878336,Robert Clergerie,5.104951922,Retailer,0,0,
12878781,Fone Doctor,3.527611212,Retailer,0,0,
12878817,Leisure Lakes Bikes,3.43,Retailer,0,0,
12879178,Caprinos Pizza,1,Catering,0,0,
12879222,Kaspa's,1,Catering,0,0,
12879274,Lo's Pharmacy,1,Retailer,0,0,
12879618,Patara,3,Catering,0,0,
12882862,Cornerstone Inns Ltd,1,Catering,0,0,
12882864,Kansas Fried Chicken,1,Catering,0,0,
12882874,Fludes Carpets,4.716636013,Retailer,0,0,
12882879,Tapped Brew Co,1,Catering,0,0,
12882998,Inglenook Inns & Taverns,1,Catering,0,0,
12883026,Clogau,5.585412349,Retailer,0,0,
12883029,Middletons Steakhouse & Grill,3,Catering,0,0,
12883133,The Donkey Sanctuary,3.49306689,Retailer,0,0,
12884165,Lovisa,4.234166469,Retailer,0,0,
12884192,Yauatcha,3,Catering,0,0,
12884651,Step2wo,5.104951922,Retailer,0,0,
12885233,Sofology,16.56004506,Retailer,0,0,
12885350,Fone Revive,3.527611212,Retailer,0,0,
12885369,The Flamin Chicken,1,Catering,0,0,
12885629,Bush Healthcare,3.49306689,Retailer,0,0,
12885817,easyCoffee,1.5,Catering,0,0,
12885852,Luna,0.5,Catering,0,0,
12885989,Mother Hubbard's,0.5,Catering,0,0,
12885991,Gelato Passion,0.5,Catering,0,0,
12886349,Wok to Walk,1,Catering,0,0,
12886422,Phoenix Electronic Cigarettes,1,Footfall,0,0,
12886668,Pierre Herme,2.273805912,Retailer,0,0,
12886807,Shelter Scotland,1,Footfall,0,0,
12887846,The Pub People,1,Catering,0,0,
12888284,Cards Direct,3.50788548,Retailer,0,0,
12888286,The Cambridge Satchel Company,4.234166469,Retailer,0,0,
12888385,Minoti,6.988031333,Retailer,0,0,
12888426,Jackson & Rye,3,Catering,0,0,
12888428,Limeyard,3,Catering,0,0,
12889346,APM Monaco,5.585412349,Retailer,0,0,
12890134,Eerie Pub Co,1,Catering,0,0,
12891238,The Cornish Bakery,1,Footfall,0,0,
12891908,Tonkotsu,2.5,Catering,0,0,
12891929,Laine's London,1,Catering,0,0,
12891938,Galvin Restaurants,2.5,Catering,0,0,
12892028,Chez Roux,3,Catering,0,0,
12892030,Albert & Michel Roux Jr,2.5,Catering,0,0,
12892914,The Coaching Inn Group,1,Catering,0,0,
12894615,Dudley Taylor Pharmacies,1,Retailer,0,0,
12895453,Simmons Pubs,1,Catering,0,0,
12895869,Ebb & Flow,1,Catering,0,0,
12895927,Generous George,1,Catering,0,0,
12896119,Nordic Style,3.192077254,Retailer,0,0,
12896122,Ultimate Outdoors,4.989522625,Retailer,0,0,
12896500,Butcombe Brewery,1,Catering,0,0,
12896786,Grounded,1.5,Catering,0,0,
12896791,Tapas Revolution,2.5,Catering,0,0,
12899130,Wed2B,5.402642778,Retailer,0,0,
12899244,Smart Ideas,3.50788548,Retailer,0,0,
12899249,Poundland & More,9.542405794,Retailer,0,0,
12899257,Kitchens International,3.727742274,Retailer,0,0,
12899294,Dress 2 Party,5.402642778,Retailer,0,0,
12899360,Enoteca Da Luca,3,Catering,0,0,
12899366,Friska,2,Catering,0,0,
12899592,Chana Chemist,5.008822209,Retailer,0,0,
12899626,Simply Fix It,2.245228249,Retailer,0,0,
12899708,Urban Pubs & Bars,1,Catering,0,0,
12899820,Grind & Co,2.5,Catering,0,0,
12899830,Food & Fuel,1,Catering,0,0,
12900004,Harbro,8.079999999,Retailer,0,0,
12902100,Mod Pizza,3,Catering,0,0,
12902337,Ashley Ann Kitchens,3.727742274,Retailer,0,0,
12902471,Tasty African Food,2.5,Catering,0,0,
12902639,Wolkyshop,5.104951922,Retailer,0,0,
12902654,Morrisons Daily,1,Footfall,0,0,
12903056,Smashburger,3,Catering,0,0,
12903330,Toro's Steakhouse,3,Catering,0,0,
12903495,Smash,0,Catering,0,0,
12903572,Robert Goddard,8.342577869,Retailer,0,0,
12903608,Daniels Fish & Chips,0.5,Catering,0,0,
12903790,London Cocktail Club,1,Catering,0,0,
12904059,Urban Decay,2.735102331,Retailer,0,0,
12904506,Treatz,1,Catering,0,0,
12905746,Pret A Vivre,4.493485727,Retailer,0,0,
12908584,Sofa.com,26.46069661,Retailer,0,0,
12912211,Central,1,Footfall,0,0,
12912409,Busby & Fox,1,Retailer,0,0,
12912722,Taco Mazama,1,Catering,0,0,
12914016,Willbond Bathroom Centres,1,Retailer,0,0,
12914024,Croma,2.5,Catering,0,0,
12914025,Croma Pizza Point,1,Catering,0,0,
12914028,Rio's Piri Piri,1,Catering,0,0,
12914083,Sundaes Gelato,1,Catering,0,0,
12914305,Samsung Support Centres,3.527611212,Retailer,0,0,
12914309,SieMatic,3.727742274,Retailer,0,0,
12914353,KD Carpets,4.716636013,Retailer,0,0,
12914646,Loving Hut,1.5,Catering,0,0,
12914702,Nafees,1,Footfall,0,0,
12915273,Deli Chez,1,Catering,0,0,
12917015,Bistro Qui?,3,Catering,0,0,
12917025,Steamin' Billy,1,Catering,0,0,
12920079,Meeks Shoes,1,Retailer,0,0,
12920140,Bap,1,Catering,0,0,
12920165,G.H. Bass & Co.,5.104951922,Retailer,0,0,
12920173,Gautier,1,Retailer,0,0,
12920886,Easy Bathrooms,3.727742274,Retailer,0,0,
12920910,The Orange Tree Bars,1,Catering,0,0,
12921182,Rimmers Music,4.543388539,Retailer,0,0,
12921450,Amorino,1,Catering,0,0,
12921471,Chicken.com,1,Catering,0,0,
12921502,Oaks Boutique,3.230204605,Retailer,0,0,
12921843,Shoryu,2.5,Catering,0,0,
12921877,McGettigans,1,Catering,0,0,
12922278,Honey Birdette,4.303517071,Retailer,0,0,
12922780,Gap Outlet,11.06610545,Retailer,0,0,
12924728,Knot,1,Catering,0,0,
12926407,The Dugout,1,Catering,0,0,
12926444,Ray-Ban,4.234166469,Retailer,0,0,
12927583,Dicksons,1,Footfall,0,0,
12927788,Glamour Forever,1,Footfall,0,0,
12927816,usave,1,Footfall,0,0,
12927820,J & W Carpets,4.716636013,Retailer,0,0,
12927827,Floors 4 You,4.563750669,Retailer,0,0,
12927831,Patty & Bun,3,Catering,0,0,
12927838,iSmash,3.527611212,Retailer,0,0,
12927850,Shop Local,1,Footfall,0,0,
12928381,Stuart Weitzman,5.104951922,Retailer,0,0,
12929418,The Dior Beauty Boutique,2.735102331,Retailer,0,0,
12929506,Spuntino,3,Catering,0,0,
12938108,The Ball Room,1,Catering,0,0,
12939017,Drome,1,Retailer,0,0,
12939165,Ralph's Coffee Bar,3,Catering,0,0,
12942600,Beauty Outlet,1,Footfall,0,0,
12942952,Superbowl UK,4,Leisure,0,0,
12943091,Luke 1977,3.084499866,Retailer,0,0,
12943242,Barrafina,2,Catering,0,0,
12943277,Bar + Block,2,Catering,0,0,
12943411,Around A Pound,3.864765111,Retailer,0,0,
12943546,Coyote Ugly Saloon,1,Catering,0,0,
12943571,Angling Direct,1,Retailer,0,0,
12943630,Temper,3,Catering,0,0,
12943635,Charlies,4.463910765,Retailer,0,0,
12943643,Darwin & Wallace,1,Catering,0,0,
12943645,M&S Foodhall,1,Footfall,0,0,
12943646,The Harcourt,3,Catering,0,0,
12943734,Fratelli La Bufala,2,Catering,0,0,
12943776,Loake Shoemakers,5.104951922,Retailer,0,0,
12943794,Chilli Banana,3,Catering,0,0,
12943807,Clements & Church,3.084499866,Retailer,0,0,
12943853,Daisy Green,1,Catering,0,0,
12943903,Cheshire Cat Pubs And Bars,1,Catering,0,0,
12944018,Bone Daddies,2,Catering,0,0,
12944155,The Inn Collection,1,Catering,0,0,
12944566,Typo,3.630576976,Retailer,0,0,
12944740,Obica,3,Catering,0,0,
12945960,The Lost & Found,1,Catering,0,0,
12946072,Kids Around,1,Retailer,0,0,
12946672,Knights Pharmacy,1,Retailer,0,0,
12948216,Ground Espresso Bar,2,Catering,0,0,
12948323,Poundworld Plus,7.728452031,Retailer,0,0,
12949543,IKEA Order & Collection Point,49.99999999,Retailer,0,0,
12949612,Nobu,3,Catering,0,0,
12949713,Marylebone Leisure Group,1,Catering,0,0,
12949735,Camden Coffee House,2,Catering,0,0,
12949839,Alpine Bikes,3.43358118,Retailer,0,0,
12950404,Old Mill Brewery,1,Catering,0,0,
12950481,Office Outlet,3.630576976,Retailer,0,0,
12951367,Pizza Pilgrims,3,Catering,0,0,
12951877,Giraffe World Kitchen,3,Catering,0,0,
12952213,Roger Dubuis,1,Retailer,0,0,
12952824,Jaeger Outlet,6.035986633,Retailer,0,0,
12952902,H&B Outlet,3.49306689,Retailer,0,0,
12955537,Coppa Club,3,Catering,0,0,
12959520,ShakeTastic,2,Catering,0,0,
12960237,Megabet,1,Footfall,0,0,
12960611,Bengal Brasserie,1,Catering,0,0,
12960665,Bar & Beyond,1,Catering,0,0,
12960670,7 Bone Burger Co.,3,Catering,0,0,
12960715,Steinbeck & Shaw,1,Catering,0,0,
12960724,Paul & Shark,12,Retailer,0,0,
12960771,Atik,1,Catering,0,0,
12961324,200 Degrees Coffee,2,Catering,0,0,
12961441,Bardolino,3,Catering,0,0,
12961477,Grand Pacific,0,Catering,0,0,
12962560,AC Gallery,3,Retailer,0,0,
12963261,Thorley Taverns,1,Catering,0,0,
12963313,Thorley Taverns (Restaurants),0,Catering,0,0,
12963510,Remarkable Pubs,0,Catering,0,0,
12963535,Cook & Indi's World Buffet,0,Catering,0,0,
12963553,Mobile Technician,3.527611212,Retailer,0,0,
12963554,Smashbox,2.735102331,Retailer,0,0,
12963859,Hillarys,3.19,Retailer,0,0,
12963869,Mitchell's of Lancaster,0,Catering,0,0,
12963870,The York Brewery,0,Catering,0,0,
12963871,Son of Steak,0,Catering,0,0,
12963877,PubLove,1,Catering,0,0,
12963878,Burger Craft,3,Catering,0,0,
12963881,Sonnet 43 Pubs,0,Catering,0,0,
12963882,Poetic License,0,Catering,0,0,
12963883,Italian Farmhouse,0,Catering,0,0,
12963884,Let There Be Crumbs,0,Catering,0,0,
12963886,Barrel & Stone,1,Catering,0,0,
12963977,Ossett Brewery,0,Catering,0,0,
12963979,Peach Pubs,1,Catering,0,0,
12963981,Barons Pub Company,1,Catering,0,0,
12964007,Tasty African Food Takeaway,1,Catering,0,0,
12964013,Hippo Inns,1,Catering,0,0,
12964048,Grand Central Restaurants,3,Catering,0,0,
12964049,T L C Inns,1,Catering,0,0,
12964051,Roxy Ball Room,1,Catering,0,0,
12964145,Jones Bar Group,0,Catering,0,0,
12964240,Cambscuisine Pubs,0,Catering,0,0,
12964241,Cambscuisine Restaurants,3,Catering,0,0,
12964245,Inception Group Restaurants,3,Catering,0,0,
12964246,Inception Group Clubs,3,Catering,0,0,
12964248,Columbo Group Restaurants/Bars,0,Catering,0,0,
12964249,Columbo Group Nightclubs,1,Catering,0,0,
12964964,Flat Iron,3,Catering,0,0,
12964987,Howarth at Home,3.192077254,Retailer,0,0,
12965019,HPS Bathroom Showrooms,3.727742274,Retailer,0,0,
12965317,Food Plus,1,Footfall,0,0,
12965560,Forbidden Planet International,8.209999999,Retailer,0,0,
12965674,Days Department Store,30.47318376,Retailer,0,0,
12965709,Buzzworks Venues,1,Catering,0,0,
12965715,Telepizza,1,Catering,0,0,
12965874,German Doner Kebab,2,Catering,0,0,
12965955,Rockfish,3,Catering,0,0,
12965981,Hook Norton Brewery,1,Catering,0,0,
12966097,Rockfish Take Away,2,Catering,0,0,
12966114,Pearmain Pubs,1,Catering,0,0,
12966119,Devialet,2.245228249,Retailer,0,0,
12966231,Manahatta,1,Catering,0,0,
12966426,My Thai,1,Catering,0,0,
12966488,JEM Carpets,4.716636013,Retailer,0,0,
12966511,Quo Vadis,3,Catering,0,0,
12966526,Buccaneer,1,Catering,0,0,
12966537,Bermondsey Pub Company,1,Catering,0,0,
12966700,Jamaica Blue,3,Catering,0,0,
12966765,Hambleton Decorating,1,Retailer,0,0,
12966821,Omniplex Cinemas,5,Leisure,0,0,
12966825,Bewiched Coffee,3,Catering,0,0,
12966888,The National Cafe,2,Catering,0,0,
12966894,Houseproud Furnishings,3.192077254,Retailer,0,0,
12966899,16 hospitality,1,Catering,0,0,
12966903,The Boozy Cow,3,Catering,0,0,
12966937,Speratus Restaurants and Bars,1,Catering,0,0,
12966938,Speratus Nightclubs,1,Catering,0,0,
12967121,Kained Restaurants & Bars,2,Catering,0,0,
12967122,Lebowskis,3,Catering,0,0,
12967126,Hickory's Smokehouse,3,Catering,0,0,
12967348,Greek On The Street,2,Catering,0,0,
12968752,Tim Hortons,1,Catering,0,0,
12968764,Red Dog Saloon,3,Catering,0,0,
12968779,Kassia,2,Catering,0,0,
12969232,Radio Alice,3,Catering,0,0,
12969500,Silvera,1,Retailer,0,0,
12969559,El Pastor,1.5,Catering,0,0,
12970762,H.B.H. Woolacotts,2.245228249,Retailer,0,0,
12970936,Red's True Barbecue,3,Catering,0,0,
12971197,Stonehouse Pizza & Carvery,1,Catering,0,0,
12971661,Watch Shop,5.585412349,Retailer,0,0,
12972070,Kupp,0,Catering,0,0,
12973138,Hobbs Pharmacy,1,Retailer,0,0,
12974884,Lussmanns,3,Catering,0,0,
12974915,Dishoom,3,Catering,0,0,
12974922,Sushi Shop,2,Catering,0,0,
12974940,Blind Tiger Inns,1,Catering,0,0,
12977223,Leightons Hearing Care,1,Footfall,0,0,
12977992,P.F. Chang's,0,Catering,0,0,
12979205,Milano Pizza,1,Catering,0,0,
12979252,Riedel,1,Retailer,0,0,
12979595,Fishing Republic,1,Retailer,0,0,
12979745,Weekday,7.04679296,Retailer,0,0,
12981279,Arket,14,Retailer,0,0,
12982001,Pilpel,0,Catering,0,0,
12982148,Luvyababes,1,Retailer,0,0,
12982188,The Cinnamon Collection,0,Catering,0,0,
12982213,Little Wing,0,Catering,0,0,
12982215,Fever,0,Catering,0,0,
12984645,Skinny Dip,5.445329093,Retailer,0,0,
12986663,Baffi,0,Catering,0,0,
12987302,Converse,3.43358118,Retailer,0,0,
12987669,Outfit Kids,1,Retailer,0,0,
12987759,Reserved,4.128164709,Retailer,0,0,
12988412,Pan N Ice,0,Catering,0,0,
12988420,TUI,1,Footfall,0,0,
12988437,Canada Goose,7.04679296,Retailer,0,0,
12988441,Antoine & Lili,3.230204605,Retailer,0,0,
12988695,Friendly Phil's Diner,0,Catering,0,0,
12990169,Japan Centre,0,Catering,0,0,
12990173,Stew & Oyster,0,Catering,0,0,
12991016,Gino D'Acampo My Restaurant,3,Catering,0,0,
12991147,The Ivy Grills & Brasseries,0,Catering,0,0,
12991167,The Ivy Cafe,0,Catering,0,0,
12993648,Laine's Pubs,0,Catering,0,0,
12994285,Realbuzz,3.43358118,Retailer,0,0,
12994494,Thomas's Cafe,0,Catering,0,0,
12995250,Sostrene Grene,1,Retailer,0,0,
12995882,Little Dessert Shop,2,Catering,0,0,
12996174,Heavenly Desserts,0,Catering,0,0,
12996179,Windmill Taverns,0,Catering,0,0,
12996671,Icestone Gelato,0,Catering,0,0,
12996690,Gino D'Acampo My Pasta Bar,0,Catering,0,0,
12997949,Hallmark Outlet,3.50788548,Retailer,0,0,
12999459,Cookhouse + Pub,0,Catering,0,0,
13001244,Yangtze,0,Catering,0,0,
13002380,Boden,8.342577869,Retailer,0,0,
13004014,The Light,5,Leisure,0,0,
13004366,Black Sheep Coffee,1,Catering,0,0,
13006412,The Wooden Floor Store,1,Retailer,0,0,
13006583,Cojean,0,Catering,0,0,
13013007,Brand Max,3.864765111,Retailer,0,0,
13015906,Bean Coffee,1.5,Catering,0,0,
13019428,Lush Spa,3.49306689,Retailer,0,0,
13022384,Which Wich,0,Catering,0,0,
13022460,Fazenda Rodizio Bar & Grill,3,Catering,0,0,
13024845,Pavilion,0,Catering,0,0,
13026494,Newbie,6.988031333,Retailer,0,0,
13030476,House,1,Retailer,0,0,
13030981,Gordon Ramsay Street Pizza,0,Catering,0,0,
13033136,ME+EM,3.230204605,Retailer,0,0,
13035321,Kingdom Of Sweets,1,Retailer,0,0,
13035493,Daniel Wellington,1,Retailer,0,0,
13037771,Ekachai,1.5,Catering,0,0,
13039419,FCB Coffee,1,Catering,0,0,
13039552,Maeme's,0.5,Catering,0,0,
13040070,Pepperberry,3.230204605,Retailer,0,0,
13041908,Papersmiths,1,Retailer,0,0,
13045681,TMS Motor Spares,1,Retailer,0,0,
13047175,Bakers + Baristas,2,Catering,0,0,
13047922,Whistlefish,4.940723958,Retailer,0,0,
13048394,Rexel,2.245228249,Retailer,0,0,
13052248,Co-op Pharmacy,1,Retailer,0,0,
13052382,Medicare Chemists,1,Retailer,0,0,
13054276,GrabThai,1,Catering,0,0,
13055375,SC Motor Factors,1,Retailer,0,0,
13057028,Neon Sheep,1,Retailer,0,0,
13057347,Nespresso Boutique,1,Retailer,0,0,
13057998,Mowgli,1,Catering,0,0,
13059989,Redemption Roasters,1,Catering,0,0,
13061223,Ministry of Design,3.084499866,Retailer,0,0,
13063862,Maxwell's Group,1,Catering,0,0,
13069165,Durham Bed Centre,2.403764427,Retailer,0,0,
13069604,Wex Photo Video,3.488122704,Retailer,0,0,
13073550,BE Schoolwear,2.065222326,Retailer,0,0,
13074518,Russell's Food & Drink,1,Retailer,0,0,
13074898,Pickles Pubs,1,Catering,0,0,
13074902,Farmhouse Pizza,1,Catering,0,0,
13074910,Hawico,1,Retailer,0,0,
13074984,Shoe Embassy,1,Retailer,0,0,
13074986,Finisterre,1,Retailer,0,0,
13074988,Firejacks,1,Catering,0,0,
13074992,Heartstone Inns,1,Catering,0,0,
13074994,The Heavitree Brewery,1,Catering,0,0,
13075076,The Paint Shed,5.77875214,Retailer,0,0,
13075078,Nudo Sushi Box,2,Catering,0,0,
13075226,Clarendon Fine Art,1,Retailer,0,0,
13075275,Felinfoel Brewery,1,Catering,0,0,
13075311,First Restaurant Group,2,Catering,0,0,
13075416,Parker Building Supplies,2.403764427,Retailer,0,0,
13075494,Craft Cymru,3.089650716,Retailer,0,0,
13075871,Hopback Brewery,1,Catering,0,0,
13075873,Absurd Bird,3,Catering,0,0,
13075987,Lovely Pubs,2,Catering,0,0,
13075989,Hubbox,1.5,Catering,0,0,
13075992,In-Excess Garden Centre,3.468322534,Retailer,0,0,
13075996,Iris,1,Retailer,0,0,
13076004,All Our Bars,1,Catering,0,0,
13076007,Jeffery-West,1,Retailer,0,0,
13076009,John Stewart Jewellers,3.323619186,Retailer,0,0,
13076015,National Plastics,2.403764427,Retailer,0,0,
13076020,Cromwell,6.253013399,Retailer,0,0,
13076024,Apache Pizza,1,Catering,0,0,
13076027,Newplan Solutions,2.065222326,Retailer,0,0,
13076028,Sir John Fitzgerald,1,Catering,0,0,
13076155,House of CB,1,Retailer,0,0,
13076158,Ashworth & Bird,1,Retailer,0,0,
13076170,Baldwins,20,Retailer,0,0,
13076171,Gadcet,4.402275843,Retailer,0,0,
13076172,Curtis of Lincoln,1,Footfall,0,0,
13076176,Damaged Society,1,Retailer,0,0,
13076178,BASEO,2.245228249,Retailer,0,0,
13076180,Gatley's Pet Shop,5.288974884,Retailer,0,0,
13076185,Michael Deane,2,Catering,0,0,
13076187,Bassetts,1,Retailer,0,0,
13076191,The Gentlemen Baristas,1,Catering,0,0,
13076194,George Boyd,6.253013399,Retailer,0,0,
13076196,Batemans,1,Catering,0,0,
13076201,Leekes,1,Retailer,0,0,
13076206,BBC Superfactors,1,Retailer,0,0,
13076214,Beds Are Uzzz,2.403764427,Retailer,0,0,
13076224,The McManus Pub Company,1,Catering,0,0,
13076225,Begg Shoes & Bags,1,Retailer,0,0,
13076366,Bob & Berts,1,Catering,0,0,
13076425,Parogon Pubs,1.5,Catering,0,0,
13076450,The Sandwich Co,1,Catering,0,0,
13076452,The Potting Shed,2,Catering,0,0,
13076457,Brand Interiors,1,Retailer,0,0,
13076472,Bravo Inns,1,Catering,0,0,
13076474,Tile Choice,3.571860442,Retailer,0,0,
13076475,Breakfast Club Bars,2.5,Catering,0,0,
13076484,Eyre & Elliston,2.245228249,Retailer,0,0,
13076489,Bridgman,1,Retailer,0,0,
13076507,British Garden Centres,3.468322534,Retailer,0,0,
